tenure,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
6.99999999999999,50.7,350.349999999999,Female,0,Yes,Yes,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No
3.99999999999999,20.85,62.8999999999978,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
33,88.95,3027.65,Male,0,No,No,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,No
72,23.55,1723.95,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
0.999999999999989,19.75,19.7499999999977,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
25,58.6,1502.65,Female,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),Yes
0.999999999999993,35.45,35.449999999998,Male,1,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
43,25.7,1188.2,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
64,20.2,1277.75,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
72,88.05,6425.65,Female,1,Yes,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
64,84.3,5289.05,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),No
7,95,655.500000000001,Male,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,Yes
14,80.9,1152.8,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
22,84.15,1821.95,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes
2,69.7,135.199999999999,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
53,73.9,3958.25,Male,0,No,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
69,19.9,1363.45,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
53,94.85,5000.2,Female,1,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes
34,24.7,780.199999999999,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
6.99999999999999,76.45,503.6,Female,1,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
0.999999999999993,29.95,29.949999999998,Female,0,No,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
0.999999999999989,45.3,45.2999999999988,Female,0,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
0.999999999999989,24.8,24.7999999999979,Female,1,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
20,51.8,1023.85,Male,0,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No
3,30.4,82.1499999999983,Male,0,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,Yes
13,19.65,244.799999999998,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
72,109.7,8129.3,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
24,24.1,587.399999999998,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
72,112.25,8041.65,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
0.999999999999993,20.75,20.7499999999982,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
33,79.95,2684.85,Female,0,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),No
72,55.45,4179.2,Male,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
0.999999999999989,79.9,79.9000000000006,Male,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
2,46,84.4999999999991,Male,0,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
57,58.75,3437.45,Female,0,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
72,45.25,3139.8,Male,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No
66,56.6,3789.2,Male,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
65,84.2,5324.5,Male,0,Yes,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
7.99999999999999,80,624.6,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
0.999999999999993,20.2,20.199999999998,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
24,50.6,1288.75,Male,0,No,No,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,No
47,85.3,4107.25,Female,0,Yes,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
54,108,5760.65,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
10,29.6,299.049999999998,Female,0,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,No
11,95,1120.3,Female,1,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
65,94.4,6126.15,Female,1,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,No
41,65,2531.8,Male,0,No,No,No,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,No
0.999999999999993,48.55,48.5499999999997,Male,0,No,No,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
42,99,4298.45,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,No
32,83.7,2633.3,Male,0,Yes,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No
10,19.85,193.049999999998,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
50,114.35,5791.1,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No
2,44.6,80.5499999999993,Female,1,No,Yes,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
31,49.85,1520.1,Female,0,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No
50,24.9,1195.25,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
59,19.35,1099.6,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,Yes
57,59.75,3450.15,Male,0,Yes,Yes,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,No
5,85.4,401.1,Male,1,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,Yes
5,50.55,244.749999999999,Female,0,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No
10,51.2,498.249999999999,Female,0,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,No
20,44.35,927.149999999999,Female,0,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
0.999999999999993,70,69.9999999999996,Male,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
7.99999999999999,74.5,606.55,Male,1,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
35,61.2,2021.2,Male,0,No,No,No,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,No
23,86.8,1940.8,Male,0,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,No
6,89.35,567.8,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
40,74.55,3015.75,Male,0,Yes,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
23,64.9,1509.8,Male,0,No,No,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No
68,60.3,4109,Female,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
52,24.8,1229.1,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
32,74.9,2303.35,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
38,101.15,3741.85,Male,1,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes
48,78.75,3682.45,Male,0,Yes,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
22,89.05,1886.25,Female,0,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,Yes
43,115.05,4895.1,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
5,69.35,341.599999999999,Female,1,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
51,110.05,5686.4,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),No
35,91.5,3236.35,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes
54,82.45,4350.1,Female,1,No,No,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),Yes
72,60,4264,Female,0,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No
0.999999999999993,44.8,44.7999999999984,Male,0,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
8.99999999999999,48.6,422.299999999999,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,No
2,70.35,139.05,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
8,19.2,161.949999999998,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
46,94.9,4422.95,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No
6.99999999999999,73.85,511.25,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
43,104.6,4759.85,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
68,88.15,6148.45,Female,0,No,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No
21,41.9,840.099999999999,Female,1,No,No,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
10,80.25,846,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
5,20.2,83.7499999999982,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
41,98.8,3959.15,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
47,20.55,945.699999999998,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
18,75.9,1373.05,Male,0,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
0.999999999999993,19.15,19.1499999999978,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
72,112.6,8126.65,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
0.999999999999989,25.35,25.3499999999981,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
61,89.65,5308.7,Female,0,No,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No
41,86.2,3339.05,Female,1,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),No
0.999999999999993,50.65,50.6499999999992,Male,0,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,Yes
72,64.8,4732.35,Male,1,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
48,108.1,5067.45,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
55,85.45,4874.7,Female,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes
44,90.4,4063,Male,1,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,Yes
27,95.6,2595.25,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes
2,44.3,89.2999999999988,Female,1,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
19,19.9,367.549999999999,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
33,109.9,3694.7,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
34,73.95,2524.45,Female,1,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
23,20.05,415.099999999998,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
32,19.75,624.149999999999,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No
11,20.05,237.699999999998,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No
20,19.7,419.399999999998,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
46,24.45,1066.15,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No
29,74.95,2149.05,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
16,73.25,1195.75,Female,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No
70,98.7,6858.9,Male,1,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
5,24.3,132.249999999998,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
29,100.55,2830.45,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No
52,105.1,5376.4,Male,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No
72,65.2,4784.45,Female,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
12,45.4,518.899999999999,Male,0,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
26,44.45,1183.8,Female,0,No,No,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),No
72,114.05,8468.20000000001,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
0.999999999999993,55.05,55.0499999999993,Male,0,No,No,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,No
60,105.9,6396.45,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
8,94.75,759.55,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
72,105.5,7611.55,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
64,24.7,1642.75,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
28,81.05,2227.1,Female,1,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
61,24.4,1417.9,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
24,104.15,2494.65,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
28,92.9,2768.35,Male,0,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),No
6,19.65,100.899999999998,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
24,69.45,1614.05,Female,0,Yes,No,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
70,40.05,2799.75,Male,0,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,No
44,19.9,868.099999999998,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
0.999999999999993,55,54.9999999999991,Male,0,No,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
11,19.65,225.749999999998,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
48,45.3,2145,Female,1,No,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
72,108.5,8003.8,Female,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No
