tenure,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
5.99999999999999,19.7,113.500000000001,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
14,80.9,1152.8,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
22,20.15,419.900000000001,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
20,82.4,1592.35,Female,1,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
2,69.7,135.199999999999,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
11,20.6,233.900000000001,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
4.00000000000001,70.9,273,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
2.00000000000001,104.4,242.8,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
32,20.55,654.550000000001,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No
33,74.75,2453.3,Male,0,Yes,Yes,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No
20,51.8,1023.85,Male,0,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No
3,30.4,82.150000000001,Male,0,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,Yes
13,19.65,244.800000000001,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
43,71.9,3173.35,Male,0,Yes,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
0.999999999999993,20.75,20.7500000000009,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
27,101.9,2681.15,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
71,105.55,7405.5,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,No
44,68.85,2958.95,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),Yes
33,79.95,2684.85,Female,0,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),No
1.00000000000001,79.9,79.8999999999996,Male,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
19,106.6,1934.45,Female,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
64,102.45,6654.1,Male,1,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
0.999999999999986,25.25,25.2500000000009,Female,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
61,19.75,1124.2,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
29,20,540.050000000001,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
72,45.25,3139.8,Male,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No
71,24.75,1836.9,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
0.999999999999996,20.2,20.2000000000012,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
12,19.35,219.350000000001,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No
30,89.9,2723.15,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes
47,85.3,4107.25,Female,0,Yes,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
72,20.25,1566.9,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
29,25.15,702.000000000001,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
2,54.4,114.1,Male,0,No,No,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
65,94.4,6126.15,Female,1,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,No
13,54.8,731.3,Female,1,No,No,No,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No
0.999999999999996,48.55,48.5500000000002,Male,0,No,No,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
2,70.4,147.15,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
67,59.55,4103.9,Female,0,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No
31,49.85,1520.1,Female,0,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
61,88.1,5526.75,Female,0,Yes,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No
59,19.35,1099.6,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,Yes
57,59.75,3450.15,Male,0,Yes,Yes,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,No
0.999999999999996,24.8,24.8000000000011,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
20,107.05,2172.05,Male,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,Yes
0.999999999999996,70.6,70.5999999999999,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes
14,55,771.950000000001,Male,0,No,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
5,50.55,244.75,Female,0,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No
68,54.45,3687.75,Female,0,No,No,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No
18,95.15,1779.95,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,Yes
24,76.1,1712.7,Male,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
23,86.8,1940.8,Male,0,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,No
12,19.7,220.35,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
71,76.05,5436.45,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,No
35,100.8,3437.5,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
40,74.55,3015.75,Male,0,Yes,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
4.00000000000002,95.45,396.099999999999,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
51,110.05,5686.4,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),No
71,19.9,1355.1,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
38,80.3,3058.65,Female,0,Yes,Yes,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),Yes
0.999999999999996,44.8,44.8000000000002,Male,0,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
69,60.05,4176.7,Male,0,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
8,19.2,161.950000000001,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
7,73.85,511.25,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
2.00000000000001,80.6,155.8,Female,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,Yes
68,75.8,5293.95,Male,0,Yes,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes
68,88.15,6148.45,Female,0,No,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No
36,94.8,3565.65,Female,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes
63,103.4,6603,Male,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
32,54.65,1830.1,Female,1,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No
63,20.5,1328.15,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
37,62.8,2278.75,Male,0,Yes,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),No
4.00000000000001,84.8,371.9,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
21,41.9,840.1,Female,1,No,No,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
10,80.25,846,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
16,54.1,889.000000000001,Female,1,No,No,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
41,98.8,3959.15,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
0.999999999999993,19.15,19.150000000001,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
71,98.65,6962.85,Male,1,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No
25,104.95,2566.5,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes
61,89.65,5308.7,Female,0,No,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No
0.999999999999993,50.65,50.6500000000006,Male,0,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,Yes
72,64.8,4732.35,Male,1,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
48,108.1,5067.45,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
55,85.45,4874.7,Female,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes
44,90.4,4063,Male,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,Yes
0.999999999999996,44,44.0000000000005,Male,0,No,Yes,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No
42,95.05,3944.5,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
68,55.9,3848.8,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),No
3.00000000000001,81.35,233.699999999999,Male,1,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
51,87.35,4473,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,Yes
70,98.7,6858.9,Male,1,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
1,75.3,75.3000000000002,Female,1,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
55,51.65,2838.55,Female,1,Yes,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No
10,85.95,858.6,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
61,19.4,1182.55,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,Yes
72,65.2,4784.45,Female,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
12,45.4,518.9,Male,0,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
26,44.45,1183.8,Female,0,No,No,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),No
72,114.05,8468.2,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
36,80.4,2937.65,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
60,105.9,6396.45,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
1,69.55,69.5500000000006,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes
52,25.05,1270.25,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
64,24.7,1642.75,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
61,24.4,1417.9,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
28,92.9,2768.35,Male,0,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),No
1.99999999999999,20,38,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
1,75.1,75.0999999999995,Male,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
24,69.45,1614.05,Female,0,Yes,Yes,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
72,116.05,8404.9,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
64,102.1,6538.45,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No
0.999999999999993,55,55,Male,0,No,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
9,70.05,564.4,Male,0,No,Yes,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,No
15,69,994.8,Female,0,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
11,19.65,225.75,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
48,45.3,2145,Female,1,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
20,81.45,1671.6,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
8.00000000000001,83.55,680.05,Female,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
72,84.5,6130.85,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),No
1.00000000000001,74.35,74.3500000000004,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
0.999999999999986,20.4,20.400000000001,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
70,19.8,1397.65,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
70,65.2,4543.15,Female,0,Yes,Yes,No,Yes,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),No
69,79.45,5502.55,Male,0,Yes,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
11,78,851.8,Male,0,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,Yes
20,94.3,1818.3,Male,1,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No
5.00000000000001,74.35,334.8,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
12,20.05,265.450000000001,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
67,105.4,6989.45,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,No
29,51.6,1442,Male,1,Yes,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
23,75.6,1758.6,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
35,19.6,686.950000000002,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
56,99.9,5706.3,Female,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
24,21.1,490.650000000001,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
70,20.05,1360.25,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
69,95.65,6744.2,Female,1,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No
60,80.6,4946.7,Female,0,Yes,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
34,78.95,2647.2,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No
